id;courseId;traineeId;traineeNumber;instructorId;instructorNumber;activityType;courseDate;oldButeeDate
1073;4183;1960;12579;1606;12322;HF;2024-04-08 12:00:00;6/30/2025
1074;4123;731;8986;402;8369;HF;2021-06-14 12:00:00;6/30/2022
1075;4247;731;8986;402;8369;HF;2022-06-13 12:00:00;6/30/2023
1076;4084;731;8986;730;8985;HF;2023-04-24 12:00:00;6/30/2024
1077;4118;731;8986;1606;12322;HF;2024-03-18 12:00:00;3/31/2025
1078;4205;1536;12313;249;7824;HF;2021-05-19 12:00:00;6/30/2022
1079;4184;1536;12313;402;8369;HF;2022-06-06 12:00:00;6/30/2023
1080;4143;1536;12313;730;8985;HF;2023-05-22 12:00:00;6/30/2024
1081;4183;1536;12313;1606;12322;HF;2024-04-08 12:00:00;6/30/2025
1082;4252;1615;12326;249;7824;HF;2021-05-10 12:00:00;6/30/2022
1083;4247;1615;12326;402;8369;HF;2022-06-13 12:00:00;6/30/2023
1084;4230;1615;12326;730;8985;HF;2023-05-29 12:00:00;6/30/2024
1085;4183;1615;12326;1606;12322;HF;2024-04-08 12:00:00;6/30/2025
1086;4090;2335;12725;402;8369;HF;2021-10-18 12:00:00;12/31/2022
1087;4214;2335;12725;402;8369;HF;2023-07-10 12:00:00;7/31/2024
1088;4244;2335;12725;1606;12322;HF;2024-01-19 12:00:00;1/31/2025
1089;4229;426;8679;402;8369;HF;2021-03-08 12:00:00;3/31/2022
1090;4234;426;8679;402;8369;HF;2022-03-07 12:00:00;3/31/2023
1091;4218;426;8679;402;8369;HF;2023-03-27 12:00:00;3/31/2024
1092;4118;426;8679;1606;12322;HF;2024-03-18 12:00:00;3/31/2025
1093;4073;685;8970;249;7824;HF;2021-03-29 12:00:00;3/31/2022
1094;4136;685;8970;402;8369;HF;2022-03-14 12:00:00;3/31/2023
1095;4218;685;8970;402;8369;HF;2023-03-27 12:00:00;3/31/2024
1096;4118;685;8970;1606;12322;HF;2024-03-18 12:00:00;3/31/2025
1097;4179;931;9900;249;7824;HF;2021-04-19 12:00:00;4/30/2022
1098;4086;931;9900;249;7824;HF;2022-04-11 12:00:00;4/30/2023
1099;4218;931;9900;402;8369;HF;2023-03-27 12:00:00;4/30/2024
1100;4118;931;9900;1606;12322;HF;2024-03-18 12:00:00;4/30/2025
1101;4091;2322;12714;72;6437;HF;2021-11-08 12:00:00;12/31/2022
1102;4097;2322;12714;730;8985;HF;2022-11-21 12:00:00;12/31/2023
1103;4101;2322;12714;1441;12297;HF;2023-10-09 12:00:00;12/31/2024
1104;4244;2322;12714;1606;12322;HF;2024-01-19 12:00:00;1/31/2025
1105;4228;2226;12629;72;6437;HF;2021-03-22 12:00:00;3/31/2022
1106;4121;2226;12629;730;8985;HF;2022-01-31 12:00:00;3/31/2023
1107;4199;2226;12629;196;7805;HF;2023-02-27 12:00:00;3/31/2024
1108;4138;2226;12629;1606;12322;HF;2024-02-26 12:00:00;3/31/2025
1109;4089;2386;12732;249;7824;HF;2021-11-15 12:00:00;11/30/2022
1110;4140;2386;12732;730;8985;HF;2022-11-28 12:00:00;11/30/2023
1111;4153;2386;12732;196;7805;HF;2023-10-23 12:00:00;11/30/2024
1112;4087;2386;12732;1606;12322;HF;2024-02-14 12:00:00;2/28/2025
1113;4105;2117;12603;72;6437;HF;2021-03-15 12:00:00;3/31/2022
1114;4161;2117;12603;1606;12322;HF;2022-01-19 12:00:00;3/31/2023
1115;4202;2117;12603;1557;12316;HF;2023-02-13 12:00:00;3/31/2024
1116;4116;2117;12603;1606;12322;HF;2024-01-29 12:00:00;3/31/2025
1117;4228;2589;22227;72;6437;HF;2021-03-22 12:00:00;3/31/2022
1118;4161;2589;22227;1606;12322;HF;2022-01-19 12:00:00;3/31/2023
1119;4202;2589;22227;1557;12316;HF;2023-02-13 12:00:00;3/31/2024
1120;4138;2589;22227;1606;12322;HF;2024-02-26 12:00:00;3/31/2025
1121;4085;763;9402;72;6437;HF;2021-02-22 12:00:00;2/28/2022
1122;4121;763;9402;730;8985;HF;2022-01-31 12:00:00;2/28/2023
1123;4202;763;9402;1557;12316;HF;2023-02-13 12:00:00;2/29/2024
1124;4138;763;9402;1606;12322;HF;2024-02-26 12:00:00;2/28/2025
1125;4073;2581;22225;249;7824;HF;2021-03-29 12:00:00;3/31/2022
1126;4194;2581;22225;730;8985;HF;2022-02-21 12:00:00;3/31/2023
1127;4202;2581;22225;1557;12316;HF;2023-02-13 12:00:00;3/31/2024
1128;4116;2581;22225;1606;12322;HF;2024-01-29 12:00:00;3/31/2025
1129;4074;433;8682;402;8369;HF;2021-10-04 12:00:00;10/31/2022
1130;4104;433;8682;402;8369;HF;2022-09-26 12:00:00;10/31/2023
1131;4220;433;8682;1606;12322;HF;2023-10-02 12:00:00;10/31/2024
1132;4087;433;8682;1606;12322;HF;2024-02-14 12:00:00;2/28/2025
1133;4173;1650;12509;402;8369;HF;2022-06-27 12:00:00;6/30/2023
1134;4098;1650;12509;249;7824;HF;2022-09-19 12:00:00;9/30/2023
1135;4111;1650;12509;1606;12322;HF;2023-03-24 12:00:00;3/31/2024
1136;4118;1650;12509;1606;12322;HF;2024-03-18 12:00:00;3/31/2025
1137;4181;1774;12547;249;7824;HF;2021-05-03 12:00:00;6/30/2022
1138;4142;1774;12547;249;7824;HF;2022-05-16 12:00:00;6/30/2023
1139;4139;1774;12547;1606;12322;HF;2023-02-15 12:00:00;2/29/2024
1140;4116;1774;12547;1606;12322;HF;2024-01-29 12:00:00;2/28/2025
1141;4120;2780;22563;1608;12324;HF;2023-02-16 12:00:00;2/29/2024
1142;4116;2780;22563;1606;12322;HF;2024-01-29 12:00:00;2/28/2025
1143;4120;2832;22575;1608;12324;HF;2023-02-16 12:00:00;2/29/2024
1144;4138;2832;22575;1606;12322;HF;2024-02-26 12:00:00;2/28/2025
1145;4120;2840;22579;1608;12324;HF;2023-02-16 12:00:00;2/29/2024
1146;4138;2840;22579;1606;12322;HF;2024-02-26 12:00:00;2/28/2025
1147;4120;7056;44657;1608;12324;HF;2023-02-16 12:00:00;2/29/2024
1148;4138;7056;44657;1606;12322;HF;2024-02-26 12:00:00;2/28/2025
1149;4167;535;8739;249;7824;HF;2021-04-05 12:00:00;5/31/2022
1150;4144;535;8739;1606;12322;HF;2022-03-28 12:00:00;5/31/2023
1151;4235;535;8739;1608;12324;HF;2023-04-03 12:00:00;5/31/2024
1152;4087;535;8739;1606;12322;HF;2024-02-14 12:00:00;2/28/2025
1153;4156;2426;12790;402;8369;HF;2021-11-22 12:00:00;12/31/2022
1154;4250;2426;12790;730;8985;HF;2023-02-20 12:00:00;2/29/2024
1155;4138;2426;12790;1606;12322;HF;2024-02-26 12:00:00;2/28/2025
1156;4083;1842;12559;249;7824;HF;2021-11-29 12:00:00;1/31/2023
1157;4170;1842;12559;730;8985;HF;2023-01-23 12:00:00;1/31/2024
1158;4116;1842;12559;1606;12322;HF;2024-01-29 12:00:00;1/31/2025
1159;4085;2419;12756;72;6437;HF;2021-02-22 12:00:00;2/28/2022
1160;4121;2419;12756;730;8985;HF;2022-01-31 12:00:00;2/28/2023
1161;4250;2419;12756;730;8985;HF;2023-02-20 12:00:00;2/29/2024
1162;4116;2419;12756;1606;12322;HF;2024-01-29 12:00:00;2/28/2025
1163;4197;1517;12306;402;8369;HF;2021-02-01 12:00:00;2/28/2022
1164;4121;1517;12306;730;8985;HF;2022-01-31 12:00:00;2/28/2023
1165;4250;1517;12306;730;8985;HF;2023-02-20 12:00:00;2/29/2024
1166;4116;1517;12306;1606;12322;HF;2024-01-29 12:00:00;2/28/2025
1167;4197;1534;12310;402;8369;HF;2021-02-01 12:00:00;2/28/2022
1168;4238;1534;12310;402;8369;HF;2022-01-24 12:00:00;2/28/2023
1169;4170;1534;12310;730;8985;HF;2023-01-23 12:00:00;2/29/2024
1170;4138;1534;12310;1606;12322;HF;2024-02-26 12:00:00;2/28/2025
1171;4124;351;8323;72;6437;HF;2021-04-26 12:00:00;6/30/2022
1172;4142;351;8323;249;7824;HF;2022-05-16 12:00:00;6/30/2023
1173;4211;351;8323;730;8985;HF;2023-07-03 12:00:00;7/31/2024
1174;4138;351;8323;1606;12322;HF;2024-02-26 12:00:00;2/28/2025
1175;4112;2455;12813;402;8369;HF;2021-10-25 12:00:00;12/31/2022
1176;4137;2455;12813;1606;12322;HF;2022-10-17 12:00:00;12/31/2023
1177;4135;2455;12813;402;8369;HF;2023-11-13 12:00:00;12/31/2024
1178;4087;2455;12813;1606;12322;HF;2024-02-14 12:00:00;2/28/2025
1179;4113;2338;12726;402;8369;HF;2021-06-08 12:00:00;6/30/2022
1180;4122;2338;12726;1606;12322;HF;2022-05-30 12:00:00;6/30/2023
1181;4108;2338;12726;402;8369;HF;2023-06-12 12:00:00;6/30/2024
1182;4087;2338;12726;1606;12322;HF;2024-02-14 12:00:00;2/28/2025
1183;4124;2323;12717;72;6437;HF;2021-04-26 12:00:00;4/30/2022
1184;4191;2323;12717;730;8985;HF;2022-04-25 12:00:00;4/30/2023
1185;4218;2323;12717;402;8369;HF;2023-03-27 12:00:00;4/30/2024
1186;4087;2323;12717;1606;12322;HF;2024-02-14 12:00:00;4/30/2025
1187;4177;2855;30295;402;8369;HF;2021-02-15 12:00:00;2/28/2022
1188;4121;2855;30295;730;8985;HF;2022-01-31 12:00:00;2/28/2023
1189;4216;2855;30295;402;8369;HF;2023-01-16 12:00:00;2/29/2024
1190;4116;2855;30295;1606;12322;HF;2024-01-29 12:00:00;2/28/2025
1191;4096;50;5053;72;6437;HF;2021-02-08 12:00:00;2/28/2022
1192;4238;50;5053;402;8369;HF;2022-01-24 12:00:00;2/28/2023
1193;4150;50;5053;402;8369;HF;2023-01-30 12:00:00;2/29/2024
1194;4138;50;5053;1606;12322;HF;2024-02-26 12:00:00;2/28/2025
1195;4177;386;8362;402;8369;HF;2021-02-15 12:00:00;2/28/2022
1196;4093;386;8362;249;7824;HF;2021-12-02 12:00:00;2/28/2023
1197;4216;386;8362;402;8369;HF;2023-01-16 12:00:00;2/29/2024
1198;4116;386;8362;1606;12322;HF;2024-01-29 12:00:00;2/28/2025
1199;4177;1504;12304;402;8369;HF;2021-02-15 12:00:00;2/28/2022
1200;4176;1504;12304;249;7824;HF;2022-01-17 12:00:00;2/28/2023
1201;4243;1504;12304;402;8369;HF;2023-02-06 12:00:00;2/29/2024
1202;4138;1504;12304;1606;12322;HF;2024-02-26 12:00:00;2/28/2025
1203;4105;1421;12291;72;6437;HF;2021-03-15 12:00:00;3/31/2022
1204;4144;1421;12291;1606;12322;HF;2022-03-28 12:00:00;3/31/2023
1205;4199;1421;12291;196;7805;HF;2023-02-27 12:00:00;3/31/2024
1206;4117;1421;12291;1608;12324;HF;2024-02-19 12:00:00;3/31/2025
1207;4074;1740;12542;402;8369;HF;2021-10-04 12:00:00;11/30/2022
1208;4203;1740;12542;730;8985;HF;2022-10-31 12:00:00;11/30/2023
1209;4153;1740;12542;196;7805;HF;2023-10-23 12:00:00;11/30/2024
1210;4109;1740;12542;1608;12324;HF;2023-12-08 12:00:00;12/31/2024
1211;4124;243;7821;72;6437;HF;2021-04-26 12:00:00;6/30/2022
1212;4247;243;7821;402;8369;HF;2022-06-13 12:00:00;6/30/2023
1213;4159;243;7821;196;7805;HF;2023-04-17 12:00:00;6/30/2024
1214;4217;243;7821;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1215;4096;932;9901;72;6437;HF;2021-02-08 12:00:00;2/28/2022
1216;4079;932;9901;402;8369;HF;2022-02-07 12:00:00;2/28/2023
1217;4199;932;9901;196;7805;HF;2023-02-27 12:00:00;2/29/2024
1218;4212;932;9901;1608;12324;HF;2024-02-12 12:00:00;2/28/2025
1219;4130;922;9890;402;8369;HF;2021-06-29 12:00:00;6/30/2022
1220;4184;922;9890;402;8369;HF;2022-06-06 12:00:00;6/30/2023
1221;4159;922;9890;196;7805;HF;2023-04-17 12:00:00;6/30/2024
1222;4217;922;9890;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1223;4242;88;6441;249;7824;HF;2021-08-04 12:00:00;8/31/2022
1224;4193;88;6441;402;8369;HF;2022-06-20 12:00:00;8/31/2023
1225;4199;88;6441;196;7805;HF;2023-02-27 12:00:00;2/29/2024
1226;4212;88;6441;1608;12324;HF;2024-02-12 12:00:00;2/28/2025
1227;4164;6913;55002;1606;12322;HF;2022-03-10 12:00:00;3/31/2023
1228;4172;6913;55002;1557;12316;HF;2023-03-20 12:00:00;3/31/2024
1229;4117;6913;55002;1608;12324;HF;2024-02-19 12:00:00;3/31/2025
1230;4197;1423;12293;402;8369;HF;2021-02-01 12:00:00;2/28/2022
1231;4121;1423;12293;730;8985;HF;2022-01-31 12:00:00;2/28/2023
1232;4202;1423;12293;1557;12316;HF;2023-02-13 12:00:00;2/29/2024
1233;4212;1423;12293;1608;12324;HF;2024-02-12 12:00:00;2/28/2025
1234;4105;79;6439;72;6437;HF;2021-03-15 12:00:00;3/31/2022
1235;4079;79;6439;402;8369;HF;2022-02-07 12:00:00;3/31/2023
1236;4172;79;6439;1557;12316;HF;2023-03-20 12:00:00;3/31/2024
1237;4217;79;6439;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1238;4085;2207;12619;72;6437;HF;2021-02-22 12:00:00;2/28/2022
1239;4079;2207;12619;402;8369;HF;2022-02-07 12:00:00;2/28/2023
1240;4202;2207;12619;1557;12316;HF;2023-02-13 12:00:00;2/29/2024
1241;4212;2207;12619;1608;12324;HF;2024-02-12 12:00:00;2/28/2025
1242;4209;6365;44219;249;7824;HF;2022-02-21 12:00:00;2/28/2023
1243;4202;6365;44219;1557;12316;HF;2023-02-13 12:00:00;2/29/2024
1244;4212;6365;44219;1608;12324;HF;2024-02-12 12:00:00;2/28/2025
1245;4094;2839;22578;1606;12322;HF;2023-03-30 12:00:00;3/31/2024
1246;4117;2839;22578;1608;12324;HF;2024-02-19 12:00:00;3/31/2025
1247;4091;2018;12586;72;6437;HF;2021-11-08 12:00:00;12/31/2022
1248;4137;2018;12586;1606;12322;HF;2022-10-17 12:00:00;12/31/2023
1249;4111;2018;12586;1606;12322;HF;2023-03-24 12:00:00;3/31/2024
1250;4217;2018;12586;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1251;4125;273;8214;72;6437;HF;2021-11-01 12:00:00;11/30/2022
1252;4072;273;8214;1606;12322;HF;2022-11-07 12:00:00;11/30/2023
1253;4080;273;8214;1606;12322;HF;2023-03-03 12:00:00;3/31/2024
1254;4117;273;8214;1608;12324;HF;2024-02-19 12:00:00;3/31/2025
1255;4124;290;8222;72;6437;HF;2021-04-26 12:00:00;6/30/2022
1256;4193;290;8222;402;8369;HF;2022-06-20 12:00:00;6/30/2023
1257;4080;290;8222;1606;12322;HF;2023-03-03 12:00:00;3/31/2024
1258;4212;290;8222;1608;12324;HF;2024-02-12 12:00:00;3/31/2025
1259;4167;1488;12302;249;7824;HF;2021-04-05 12:00:00;6/30/2022
1260;4086;1488;12302;249;7824;HF;2022-04-11 12:00:00;6/30/2023
1261;4185;1488;12302;1606;12322;HF;2023-03-27 12:00:00;3/31/2024
1262;4217;1488;12302;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1263;4095;1702;12526;249;7824;HF;2022-04-18 12:00:00;4/30/2023
1264;4098;1702;12526;249;7824;HF;2022-09-19 12:00:00;9/30/2023
1265;4111;1702;12526;1606;12322;HF;2023-03-24 12:00:00;3/31/2024
1266;4217;1702;12526;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1267;4120;2795;22566;1608;12324;HF;2023-02-16 12:00:00;2/29/2024
1268;4117;2795;22566;1608;12324;HF;2024-02-19 12:00:00;2/28/2025
1269;4120;2811;22569;1608;12324;HF;2023-02-16 12:00:00;2/29/2024
1270;4212;2811;22569;1608;12324;HF;2024-02-12 12:00:00;2/28/2025
1271;4120;7063;44654;1608;12324;HF;2023-02-16 12:00:00;2/29/2024
1272;4092;7063;44654;1608;12324;HF;2023-10-30 12:00:00;10/31/2024
1273;4120;7055;44666;1608;12324;HF;2023-02-16 12:00:00;2/29/2024
1274;4212;7055;44666;1608;12324;HF;2024-02-12 12:00:00;2/28/2025
1275;4105;1945;12574;72;6437;HF;2021-03-15 12:00:00;3/31/2022
1276;4161;1945;12574;1606;12322;HF;2022-01-19 12:00:00;3/31/2023
1277;4248;1945;12574;730;8985;HF;2023-03-13 12:00:00;3/31/2024
1278;4217;1945;12574;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1279;4073;1683;12518;249;7824;HF;2021-03-29 12:00:00;3/31/2022
1280;4103;1683;12518;402;8369;HF;2022-02-28 12:00:00;3/31/2023
1281;4248;1683;12518;730;8985;HF;2023-03-13 12:00:00;3/31/2024
1282;4217;1683;12518;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1283;4174;1723;12540;249;7824;HF;2021-04-12 12:00:00;4/30/2022
1284;4103;1723;12540;402;8369;HF;2022-02-28 12:00:00;4/30/2023
1285;4248;1723;12540;730;8985;HF;2023-03-13 12:00:00;4/30/2024
1286;4217;1723;12540;1608;12324;HF;2024-03-11 12:00:00;4/30/2025
1287;4228;1841;12558;72;6437;HF;2021-03-22 12:00:00;3/31/2022
1288;4146;1841;12558;1606;12322;HF;2022-02-14 12:00:00;3/31/2023
1289;4250;1841;12558;730;8985;HF;2023-02-20 12:00:00;3/31/2024
1290;4117;1841;12558;1608;12324;HF;2024-02-19 12:00:00;3/31/2025
1291;4123;148;7297;402;8369;HF;2021-06-14 12:00:00;6/30/2022
1292;4164;148;7297;1606;12322;HF;2022-03-10 12:00:00;3/31/2023
1293;4248;148;7297;730;8985;HF;2023-03-13 12:00:00;3/31/2024
1294;4217;148;7297;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1295;4229;1901;12568;402;8369;HF;2021-03-08 12:00:00;3/31/2022
1296;4146;1901;12568;1606;12322;HF;2022-02-14 12:00:00;3/31/2023
1297;4250;1901;12568;730;8985;HF;2023-02-20 12:00:00;3/31/2024
1298;4217;1901;12568;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1299;4085;235;7816;72;6437;HF;2021-02-22 12:00:00;2/28/2022
1300;4121;235;7816;730;8985;HF;2022-01-31 12:00:00;2/28/2023
1301;4170;235;7816;730;8985;HF;2023-01-23 12:00:00;2/29/2024
1302;4212;235;7816;1608;12324;HF;2024-02-12 12:00:00;2/28/2025
1303;4085;385;8361;72;6437;HF;2021-02-22 12:00:00;2/28/2022
1304;4121;385;8361;730;8985;HF;2022-01-31 12:00:00;2/28/2023
1305;4170;385;8361;730;8985;HF;2023-01-23 12:00:00;2/29/2024
1306;4212;385;8361;1608;12324;HF;2024-02-12 12:00:00;2/28/2025
1307;4177;1931;12573;402;8369;HF;2021-02-15 12:00:00;2/28/2022
1308;4121;1931;12573;730;8985;HF;2022-01-31 12:00:00;2/28/2023
1309;4170;1931;12573;730;8985;HF;2023-01-23 12:00:00;2/28/2024
1310;4109;1931;12573;1608;12324;HF;2023-12-08 12:00:00;2/28/2025
1311;4197;1884;12567;402;8369;HF;2021-02-01 12:00:00;2/28/2022
1312;4147;1884;12567;402;8369;HF;2022-02-03 12:00:00;2/28/2023
1313;4250;1884;12567;730;8985;HF;2023-02-20 12:00:00;2/29/2024
1314;4117;1884;12567;1608;12324;HF;2024-02-19 12:00:00;2/28/2025
1315;4209;6320;44210;249;7824;HF;2022-02-21 12:00:00;2/28/2023
1316;4170;6320;44210;730;8985;HF;2023-01-23 12:00:00;2/29/2024
1317;4117;6320;44210;1608;12324;HF;2024-02-19 12:00:00;2/28/2025
1318;4209;6334;44211;249;7824;HF;2022-02-21 12:00:00;2/28/2023
1319;4170;6334;44211;730;8985;HF;2023-01-23 12:00:00;2/29/2024
1320;4117;6334;44211;1608;12324;HF;2024-02-19 12:00:00;2/28/2025
1321;4228;6916;22222;72;6437;HF;2021-03-22 12:00:00;3/31/2022
1322;4161;6916;22222;1606;12322;HF;2022-01-19 12:00:00;3/31/2023
1323;4243;6916;22222;402;8369;HF;2023-02-06 12:00:00;3/31/2024
1324;4117;6916;22222;1608;12324;HF;2024-02-19 12:00:00;3/31/2025
1325;4228;2582;22226;72;6437;HF;2021-03-22 12:00:00;3/31/2022
1326;4161;2582;22226;1606;12322;HF;2022-01-19 12:00:00;3/31/2023
1327;4243;2582;22226;402;8369;HF;2023-02-06 12:00:00;3/31/2024
1328;4212;2582;22226;1608;12324;HF;2024-02-12 12:00:00;3/31/2025
1329;4085;844;9425;72;6437;HF;2021-02-22 12:00:00;2/28/2022
1330;4121;844;9425;730;8985;HF;2022-01-31 12:00:00;2/28/2023
1331;4150;844;9425;402;8369;HF;2023-01-30 12:00:00;2/29/2024
1332;4117;844;9425;1608;12324;HF;2024-02-19 12:00:00;2/28/2025
1333;4197;2454;12802;402;8369;HF;2021-02-01 12:00:00;2/28/2022
1334;4121;2454;12802;730;8985;HF;2022-01-31 12:00:00;2/28/2023
1335;4216;2454;12802;402;8369;HF;2023-01-16 12:00:00;2/29/2024
1336;4109;2454;12802;1608;12324;HF;2023-12-08 12:00:00;2/28/2025
1337;4073;1883;12565;249;7824;HF;2021-03-29 12:00:00;3/31/2022
1338;4121;1883;12565;730;8985;HF;2022-01-31 12:00:00;3/31/2023
1339;4218;1883;12565;402;8369;HF;2023-03-27 12:00:00;3/31/2024
1340;4217;1883;12565;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1341;4103;2188;12617;402;8369;HF;2022-02-28 12:00:00;2/28/2023
1342;4216;2188;12617;402;8369;HF;2023-01-16 12:00:00;2/29/2024
1343;4212;2188;12617;1608;12324;HF;2024-02-12 12:00:00;2/28/2025
1344;4096;282;8221;72;6437;HF;2021-02-08 12:00:00;2/28/2022
1345;4238;282;8221;402;8369;HF;2022-01-24 12:00:00;2/28/2023
1346;4133;282;8221;402;8369;HF;2023-02-08 12:00:00;2/29/2024
1347;4117;282;8221;1608;12324;HF;2024-02-19 12:00:00;2/28/2025
1348;4227;1916;12570;72;6437;HF;2021-05-17 12:00:00;6/30/2022
1349;4147;1916;12570;402;8369;HF;2022-02-03 12:00:00;2/28/2023
1350;4150;1916;12570;402;8369;HF;2023-01-30 12:00:00;2/29/2024
1351;4212;1916;12570;1608;12324;HF;2024-02-12 12:00:00;2/28/2025
1352;4112;476;8716;402;8369;HF;2021-10-25 12:00:00;12/31/2022
1353;4126;476;8716;402;8369;HF;2022-03-11 12:00:00;3/31/2023
1354;4218;476;8716;402;8369;HF;2023-03-27 12:00:00;3/31/2024
1355;4217;476;8716;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1356;4174;764;9403;249;7824;HF;2021-04-12 12:00:00;6/30/2022
1357;4193;764;9403;402;8369;HF;2022-06-20 12:00:00;6/30/2023
1358;4218;764;9403;402;8369;HF;2023-03-27 12:00:00;3/31/2024
1359;4217;764;9403;1608;12324;HF;2024-03-11 12:00:00;3/31/2025
1360;4209;6364;44218;249;7824;HF;2022-02-21 12:00:00;2/28/2023
1361;4106;6364;44218;402;8369;HF;2023-03-03 12:00:00;3/31/2024
1362;4212;6364;44218;1608;12324;HF;2024-02-12 12:00:00;3/31/2025
1363;4209;6387;44221;249;7824;HF;2022-02-21 12:00:00;2/28/2023
1364;4106;6387;44221;402;8369;HF;2023-03-03 12:00:00;3/31/2024
1365;4117;6387;44221;1608;12324;HF;2024-02-19 12:00:00;3/31/2025
1366;4209;6399;44222;249;7824;HF;2022-02-21 12:00:00;2/28/2023
1367;4106;6399;44222;402;8369;HF;2023-03-03 12:00:00;3/31/2024
1368;4212;6399;44222;1608;12324;HF;2024-02-12 12:00:00;3/31/2025
1369;4105;2046;12590;72;6437;HF;2021-03-15 12:00:00;3/31/2022
1370;4161;2046;12590;1606;12322;HF;2022-01-19 12:00:00;3/31/2023
1371;4199;2046;12590;196;7805;HF;2023-02-27 12:00:00;3/31/2024
1372;4226;2046;12590;730;8985;HF;2023-10-05 12:00:00;10/31/2024
1373;4083;2387;12734;249;7824;HF;2021-11-29 12:00:00;1/31/2023
1374;4189;2387;12734;730;8985;HF;2022-12-05 12:00:00;1/31/2024
1375;4115;2387;12734;1608;12324;HF;2023-10-16 12:00:00;10/31/2024
1376;4245;2387;12734;730;8985;HF;2023-12-27 12:00:00;12/31/2024
1377;4252;2258;12642;249;7824;HF;2021-05-10 12:00:00;6/30/2022
1378;4122;2258;12642;1606;12322;HF;2022-05-30 12:00:00;6/30/2023
1379;4154;2258;12642;402;8369;HF;2023-06-19 12:00:00;6/30/2024
1380;4245;2258;12642;730;8985;HF;2023-12-27 12:00:00;12/31/2024
1381;4125;477;8717;72;6437;HF;2021-11-01 12:00:00;1/31/2023
1382;4189;477;8717;730;8985;HF;2022-12-05 12:00:00;1/31/2024
1383;4215;477;8717;402;8369;HF;2024-01-15 12:00:00;1/31/2025
1384;4085;684;8969;72;6437;HF;2021-02-22 12:00:00;2/28/2022
1385;4238;684;8969;402;8369;HF;2022-01-24 12:00:00;2/28/2023
1386;4199;684;8969;196;7805;HF;2023-02-27 12:00:00;2/29/2024
1387;4215;684;8969;402;8369;HF;2024-01-15 12:00:00;2/28/2025
1388;4167;1518;12309;249;7824;HF;2021-04-05 12:00:00;4/30/2022
1389;4144;1518;12309;1606;12322;HF;2022-03-28 12:00:00;4/30/2023
1390;4172;1518;12309;1557;12316;HF;2023-03-20 12:00:00;4/30/2024
1391;4107;1518;12309;402;8369;HF;2024-03-04 12:00:00;4/30/2025
1392;4105;1724;12541;72;6437;HF;2021-03-15 12:00:00;3/31/2022
1393;4136;1724;12541;402;8369;HF;2022-03-14 12:00:00;3/31/2023
1394;4172;1724;12541;1557;12316;HF;2023-03-20 12:00:00;3/31/2024
1395;4127;1724;12541;402;8369;HF;2024-01-25 12:00:00;3/31/2025
1396;4073;769;9406;249;7824;HF;2021-03-29 12:00:00;3/31/2022
1397;4136;769;9406;402;8369;HF;2022-03-14 12:00:00;3/31/2023
1398;4202;769;9406;1557;12316;HF;2023-02-13 12:00:00;3/31/2024
1399;4215;769;9406;402;8369;HF;2024-01-15 12:00:00;3/31/2025
1400;4169;6338;44216;249;7824;HF;2022-02-23 12:00:00;2/28/2023
1401;4202;6338;44216;1557;12316;HF;2023-02-13 12:00:00;2/29/2024
1402;4215;6338;44216;402;8369;HF;2024-01-15 12:00:00;2/28/2025
1403;4083;2556;13203;249;7824;HF;2021-11-29 12:00:00;12/31/2022
1404;4072;2556;13203;1606;12322;HF;2022-11-07 12:00:00;12/31/2023
1405;4231;2556;13203;1606;12322;HF;2023-12-18 12:00:00;12/31/2024
1406;4145;2556;13203;402;8369;HF;2024-03-26 12:00:00;3/31/2025
1407;4213;6909;44408;730;8985;HF;2022-06-08 12:00:00;6/30/2023
1408;4139;6909;44408;1606;12322;HF;2023-02-15 12:00:00;2/29/2024
1409;4215;6909;44408;402;8369;HF;2024-01-15 12:00:00;2/28/2025
1410;4128;1689;12519;72;6437;HF;2021-09-27 12:00:00;9/30/2022
1411;4104;1689;12519;402;8369;HF;2022-09-26 12:00:00;9/30/2023
1412;4139;1689;12519;1606;12322;HF;2023-02-15 12:00:00;2/29/2024
1413;4215;1689;12519;402;8369;HF;2024-01-15 12:00:00;2/28/2025
1414;4156;2537;13197;402;8369;HF;2021-11-22 12:00:00;12/31/2022
1415;4129;2537;13197;402;8369;HF;2022-11-14 12:00:00;12/31/2023
1416;4180;2537;13197;1606;12322;HF;2023-11-27 12:00:00;12/31/2024
1417;4145;2537;13197;402;8369;HF;2024-03-26 12:00:00;3/31/2025
1418;4195;7076;44718;1606;12322;HF;2022-11-09 12:00:00;11/30/2023
1419;4220;7076;44718;1606;12322;HF;2023-10-02 12:00:00;11/30/2024
1420;4186;7076;44718;402;8369;HF;2024-03-01 12:00:00;3/31/2025
