id;course_date;activity_type;instructor_id;place;presence_marked;cat2;cat3;duration;exam_date;start_time;end_time;time_of_day;examinator_id;training_id
1156;2024-03-30 12:00:00;CHL;756;;0;1;1;;;;;;;
1157;2021-03-31 12:00:00;CHL;130;;0;1;1;;;;;;;
1158;2021-09-08 12:00:00;CHL;242;;0;1;1;;;;;;;
1159;2022-01-30 12:00:00;CHL;291;;0;1;1;;;;;;;
1160;2022-09-27 12:00:00;CHL;402;;0;1;1;;;;;;;
1161;2023-02-24 12:00:00;CHL;367;;0;1;1;;;;;;;
1162;2023-09-16 12:00:00;CHL;840;;0;1;1;;;;;;;
1163;2021-06-04 12:00:00;CHL;344;;0;1;1;;;;;;;
1164;2021-12-08 12:00:00;CHL;298;;0;1;1;;;;;;;
1165;2022-06-27 12:00:00;CHL;393;;0;1;1;;;;;;;
1166;2022-11-22 12:00:00;CHL;739;;0;1;1;;;;;;;
1167;2023-07-20 12:00:00;CHL;764;;0;1;1;;;;;;;
1168;2023-12-09 12:00:00;CHL;243;;0;1;1;;;;;;;
1169;2024-03-29 12:00:00;CHL;763;;0;1;1;;;;;;;
1170;2021-03-25 12:00:00;CHL;344;;0;1;1;;;;;;;
1171;2021-10-14 12:00:00;CHL;298;;0;1;1;;;;;;;
1172;2022-03-13 12:00:00;CHL;291;;0;1;1;;;;;;;
1173;2022-10-06 12:00:00;CHL;402;;0;1;1;;;;;;;
1174;2023-03-08 12:00:00;CHL;377;;0;1;1;;;;;;;
1175;2023-10-09 12:00:00;CHL;243;;0;1;1;;;;;;;
1176;2024-06-21 12:00:00;CHL;755;;0;1;1;;;;;;;
1177;2021-04-19 12:00:00;CHL;218;;0;1;1;;;;;;;
1178;2021-11-23 12:00:00;CHL;235;;0;1;1;;;;;;;
1179;2022-06-05 12:00:00;CHL;243;;0;1;1;;;;;;;
1180;2022-11-18 12:00:00;CHL;378;;0;1;1;;;;;;;
1181;2023-04-13 12:00:00;CHL;764;;0;1;1;;;;;;;
1182;2023-11-04 12:00:00;CHL;785;;0;1;1;;;;;;;
1183;2024-02-05 12:00:00;CHL;764;;0;1;1;;;;;;;
1184;2021-02-02 12:00:00;CHL;747;;0;1;1;;;;;;;
1185;2021-07-22 12:00:00;CHL;218;;0;1;1;;;;;;;
1186;2022-01-28 12:00:00;CHL;739;;0;1;1;;;;;;;
1187;2022-07-19 12:00:00;CHL;419;;0;1;1;;;;;;;
1188;2023-01-27 12:00:00;CHL;401;;0;1;1;;;;;;;
1189;2023-08-23 12:00:00;CHL;359;;0;1;1;;;;;;;
1190;2024-06-27 12:00:00;CHL;378;;0;1;1;;;;;;;
1191;2021-05-14 12:00:00;CHL;130;;0;1;1;;;;;;;
1192;2022-01-07 12:00:00;CHL;694;;0;1;1;;;;;;;
1193;2022-05-12 12:00:00;CHL;459;;0;1;1;;;;;;;
1194;2023-01-29 12:00:00;CHL;714;;0;1;1;;;;;;;
1195;2023-05-30 12:00:00;CHL;1571;;0;1;1;;;;;;;
1196;2023-12-10 12:00:00;CHL;243;;0;1;1;;;;;;;
1197;2024-04-01 12:00:00;CHL;1441;;0;1;1;;;;;;;
1198;2021-06-05 12:00:00;CHL;675;;0;1;1;;;;;;;
1199;2021-12-17 12:00:00;CHL;722;;0;1;1;;;;;;;
1200;2022-04-01 12:00:00;CHL;738;;0;1;1;;;;;;;
1201;2022-10-29 12:00:00;CHL;722;;0;1;1;;;;;;;
1202;2023-04-09 12:00:00;CHL;738;;0;1;1;;;;;;;
1203;2023-10-07 12:00:00;CHL;675;;0;1;1;;;;;;;
1204;2024-05-22 12:00:00;CHL;402;;0;1;1;;;;;;;
1205;2022-05-16 12:00:00;CHL;535;;0;1;1;;;;;;;
1206;2022-09-15 12:00:00;CHL;378;;0;1;1;;;;;;;
1207;2023-04-12 12:00:00;CHL;764;;0;1;1;;;;;;;
1208;2023-11-14 12:00:00;CHL;402;;0;1;1;;;;;;;
1209;2021-06-09 12:00:00;CHL;115;;0;1;1;;;;;;;
1210;2021-12-19 12:00:00;CHL;730;;0;1;1;;;;;;;
1211;2022-06-20 12:00:00;CHL;459;;0;1;1;;;;;;;
1212;2022-12-05 12:00:00;CHL;764;;0;1;1;;;;;;;
1213;2023-08-02 12:00:00;CHL;535;;0;1;1;;;;;;;
1214;2024-01-13 12:00:00;CHL;535;;0;1;1;;;;;;;
1215;2021-06-08 12:00:00;CHL;115;;0;1;1;;;;;;;
1216;2021-12-15 12:00:00;CHL;748;;0;1;1;;;;;;;
1217;2022-06-01 12:00:00;CHL;401;;0;1;1;;;;;;;
1218;2022-11-20 12:00:00;CHL;402;;0;1;1;;;;;;;
1219;2023-07-16 12:00:00;CHL;401;;0;1;1;;;;;;;
1220;2023-12-10 12:00:00;CHL;694;;0;1;1;;;;;;;
1221;2021-07-23 12:00:00;CHL;298;;0;1;1;;;;;;;
1222;2022-01-12 12:00:00;CHL;730;;0;1;1;;;;;;;
1223;2022-06-02 12:00:00;CHL;359;;0;1;1;;;;;;;
1224;2022-12-09 12:00:00;CHL;764;;0;1;1;;;;;;;
1225;2023-07-25 12:00:00;CHL;367;;0;1;1;;;;;;;
1226;2023-12-17 12:00:00;CHL;805;;0;1;1;;;;;;;
1227;2024-05-11 12:00:00;CHL;675;;0;1;1;;;;;;;
1228;2021-06-03 12:00:00;CHL;722;;0;1;1;;;;;;;
1229;2022-02-14 12:00:00;CHL;1571;;0;1;1;;;;;;;
1230;2022-05-29 12:00:00;CHL;738;;0;1;1;;;;;;;
1231;2022-11-07 12:00:00;CHL;722;;0;1;1;;;;;;;
1232;2023-04-10 12:00:00;CHL;738;;0;1;1;;;;;;;
1233;2023-10-24 12:00:00;CHL;738;;0;1;1;;;;;;;
1234;2021-05-22 12:00:00;CHL;235;;0;1;1;;;;;;;
1235;2022-02-11 12:00:00;CHL;459;;0;1;1;;;;;;;
1236;2022-06-26 12:00:00;CHL;714;;0;1;1;;;;;;;
1237;2023-02-16 12:00:00;CHL;401;;0;1;1;;;;;;;
1238;2023-08-21 12:00:00;CHL;402;;0;1;1;;;;;;;
1239;2024-02-12 12:00:00;CHL;377;;0;1;1;;;;;;;
1240;2024-06-06 12:00:00;CHL;738;;0;1;1;;;;;;;
1241;2021-06-01 12:00:00;CHL;764;;0;1;1;;;;;;;
1242;2021-11-24 12:00:00;CHL;764;;0;1;1;;;;;;;
1243;2022-05-20 12:00:00;CHL;675;;0;1;1;;;;;;;
1244;2022-10-30 12:00:00;CHL;722;;0;1;1;;;;;;;
1245;2023-04-11 12:00:00;CHL;738;;0;1;1;;;;;;;
1246;2023-12-26 12:00:00;CHL;675;;0;1;1;;;;;;;
1247;2021-07-27 12:00:00;CHL;115;;0;1;1;;;;;;;
1248;2022-01-25 12:00:00;CHL;243;;0;1;1;;;;;;;
1249;2022-05-05 12:00:00;CHL;291;;0;1;1;;;;;;;
1250;2022-12-11 12:00:00;CHL;714;;0;1;1;;;;;;;
1251;2023-07-05 12:00:00;CHL;402;;0;1;1;;;;;;;
1252;2023-12-25 12:00:00;CHL;401;;0;1;1;;;;;;;
1253;2021-06-15 12:00:00;CHL;714;;0;1;1;;;;;;;
1254;2022-06-20 12:00:00;CHL;700;;0;1;1;;;;;;;
1255;2023-01-23 12:00:00;CHL;764;;0;1;1;;;;;;;
1256;2023-08-01 12:00:00;CHL;764;;0;1;1;;;;;;;
1257;2024-06-14 12:00:00;CHL;748;;0;1;1;;;;;;;
1258;2021-05-29 12:00:00;CHL;291;;0;1;1;;;;;;;
1259;2021-11-05 12:00:00;CHL;115;;0;1;1;;;;;;;
1260;2022-06-24 12:00:00;CHL;535;;0;1;1;;;;;;;
1261;2022-10-31 12:00:00;CHL;459;;0;1;1;;;;;;;
1262;2023-05-27 12:00:00;CHL;764;;0;1;1;;;;;;;
1263;2023-11-01 12:00:00;CHL;359;;0;1;1;;;;;;;
1264;2024-02-29 12:00:00;CHL;675;;0;1;1;;;;;;;
1265;2023-04-24 12:00:00;CHL;738;;0;0;0;;;;;;;
1266;2023-09-28 12:00:00;CHL;738;;0;1;1;;;;;;;
1267;2021-10-26 12:00:00;CHL;50;;0;1;1;;;;;;;
1268;2022-05-10 12:00:00;CHL;23;;0;1;1;;;;;;;
1269;2022-10-25 12:00:00;CHL;50;;0;1;1;;;;;;;
1270;2021-04-26 12:00:00;CHL;291;;0;1;1;;;;;;;
1271;2021-11-15 12:00:00;CHL;243;;0;1;1;;;;;;;
1272;2022-05-13 12:00:00;CHL;393;;0;1;1;;;;;;;
1273;2022-11-19 12:00:00;CHL;393;;0;1;1;;;;;;;
1274;2023-07-02 12:00:00;CHL;694;;0;1;1;;;;;;;
1275;2024-01-17 12:00:00;CHL;840;;0;1;1;;;;;;;
1276;2024-03-15 12:00:00;CHL;932;;0;1;1;;;;;;;
1277;2021-04-03 12:00:00;CHL;344;;0;1;1;;;;;;;
1278;2021-10-12 12:00:00;CHL;377;;0;1;1;;;;;;;
1279;2022-03-30 12:00:00;CHL;535;;0;1;1;;;;;;;
1280;2022-09-18 12:00:00;CHL;359;;0;1;1;;;;;;;
1281;2023-02-10 12:00:00;CHL;700;;0;1;1;;;;;;;
1282;2023-10-20 12:00:00;CHL;1571;;0;1;1;;;;;;;
1283;2024-04-21 12:00:00;CHL;684;;0;1;1;;;;;;;
1284;2022-05-20 12:00:00;CHL;694;;0;1;1;;;;;;;
1285;2022-10-03 12:00:00;CHL;730;;0;1;1;;;;;;;
1286;2023-04-20 12:00:00;CHL;367;;0;1;1;;;;;;;
1287;2023-10-30 12:00:00;CHL;684;;0;1;1;;;;;;;
1288;2024-03-14 12:00:00;CHL;764;;0;1;1;;;;;;;
1289;2021-01-08 12:00:00;CHL;130;;0;1;1;;;;;;;
1290;2021-09-24 12:00:00;CHL;130;;0;1;1;;;;;;;
1291;2022-02-08 12:00:00;CHL;748;;0;1;1;;;;;;;
1292;2022-08-08 12:00:00;CHL;218;;0;1;1;;;;;;;
1293;2023-03-31 12:00:00;CHL;393;;0;1;1;;;;;;;
1294;2023-09-03 12:00:00;CHL;459;;0;1;1;;;;;;;
1295;2022-01-26 12:00:00;CHL;700;;0;1;1;;;;;;;
1296;2022-06-11 12:00:00;CHL;378;;0;1;1;;;;;;;
1297;2023-02-01 12:00:00;CHL;764;;0;1;1;;;;;;;
1298;2023-08-28 12:00:00;CHL;700;;0;1;1;;;;;;;
1299;2024-01-12 12:00:00;CHL;401;;0;1;1;;;;;;;
1300;2024-05-06 12:00:00;CHL;763;;0;1;1;;;;;;;
1301;2021-04-24 12:00:00;CHL;402;;0;1;1;;;;;;;
1302;2021-10-11 12:00:00;CHL;700;;0;1;1;;;;;;;
1303;2022-09-11 12:00:00;CHL;367;;0;1;1;;;;;;;
1304;2023-03-25 12:00:00;CHL;393;;0;1;1;;;;;;;
1305;2023-10-24 12:00:00;CHL;377;;0;1;1;;;;;;;
1306;2024-03-06 12:00:00;CHL;378;;0;1;1;;;;;;;
1307;2021-02-11 12:00:00;CHL;148;;0;1;1;;;;;;;
1308;2021-09-29 12:00:00;CHL;393;;0;1;1;;;;;;;
1309;2022-02-09 12:00:00;CHL;419;;0;1;1;;;;;;;
1310;2022-09-26 12:00:00;CHL;459;;0;1;1;;;;;;;
1311;2023-02-25 12:00:00;CHL;243;;0;1;1;;;;;;;
1312;2023-09-24 12:00:00;CHL;243;;0;1;1;;;;;;;
1313;2024-01-25 12:00:00;CHL;739;;0;1;1;;;;;;;
1314;2021-02-06 12:00:00;CHL;714;;0;1;1;;;;;;;
1315;2021-07-25 12:00:00;CHL;476;;0;1;1;;;;;;;
1316;2022-01-11 12:00:00;CHL;154;;0;1;1;;;;;;;
1317;2022-06-29 12:00:00;CHL;694;;0;1;1;;;;;;;
1318;2023-02-26 12:00:00;CHL;243;;0;1;1;;;;;;;
1319;2023-07-30 12:00:00;CHL;1571;;0;1;1;;;;;;;
1320;2024-03-18 12:00:00;CHL;840;;0;1;1;;;;;;;
1321;2021-03-30 12:00:00;CHL;291;;0;1;1;;;;;;;
1322;2021-10-05 12:00:00;CHL;115;;0;1;1;;;;;;;
1323;2022-03-27 12:00:00;CHL;378;;0;1;1;;;;;;;
1324;2022-09-27 12:00:00;CHL;739;;0;1;1;;;;;;;
1325;2023-04-15 12:00:00;CHL;433;;0;1;1;;;;;;;
1326;2023-10-03 12:00:00;CHL;402;;0;1;1;;;;;;;
1327;2024-02-22 12:00:00;CHL;764;;0;1;1;;;;;;;
1328;2021-01-28 12:00:00;CHL;154;;0;1;1;;;;;;;
1329;2021-09-27 12:00:00;CHL;235;;0;1;1;;;;;;;
1330;2022-01-25 12:00:00;CHL;694;;0;1;1;;;;;;;
1331;2022-07-04 12:00:00;CHL;227;;0;1;1;;;;;;;
1332;2023-02-01 12:00:00;CHL;739;;0;1;1;;;;;;;
1333;2023-09-06 12:00:00;CHL;705;;0;1;1;;;;;;;
1334;2024-05-13 12:00:00;CHL;756;;0;1;1;;;;;;;
1335;2022-04-15 12:00:00;CHL;304;;0;0;0;;;;;;;
1336;2022-09-18 12:00:00;CHL;393;;0;1;1;;;;;;;
1337;2023-04-24 12:00:00;CHL;739;;0;1;1;;;;;;;
1338;2023-10-08 12:00:00;CHL;378;;0;1;1;;;;;;;
1339;2024-04-26 12:00:00;CHL;932;;0;1;1;;;;;;;
1340;2021-05-29 12:00:00;CHL;115;;0;1;1;;;;;;;
1341;2021-11-01 12:00:00;CHL;218;;0;1;1;;;;;;;
1342;2022-04-11 12:00:00;CHL;459;;0;1;1;;;;;;;
1343;2022-10-15 12:00:00;CHL;243;;0;1;1;;;;;;;
1344;2023-05-20 12:00:00;CHL;730;;0;1;1;;;;;;;
1345;2023-10-23 12:00:00;CHL;932;;0;1;1;;;;;;;
1346;2021-06-07 12:00:00;CHL;535;;0;1;1;;;;;;;
1347;2021-12-08 12:00:00;CHL;700;;0;1;1;;;;;;;
1348;2022-06-04 12:00:00;CHL;359;;0;1;1;;;;;;;
1349;2022-11-28 12:00:00;CHL;243;;0;1;1;;;;;;;
1350;2023-06-19 12:00:00;CHL;402;;0;1;1;;;;;;;
1351;2023-11-11 12:00:00;CHL;684;;0;1;1;;;;;;;
1352;2024-06-04 12:00:00;CHL;756;;0;1;1;;;;;;;
1353;2021-05-25 12:00:00;CHL;747;;0;1;1;;;;;;;
1354;2021-11-26 12:00:00;CHL;377;;0;1;1;;;;;;;
1355;2022-05-21 12:00:00;CHL;694;;0;1;1;;;;;;;
1356;2022-10-13 12:00:00;CHL;694;;0;1;1;;;;;;;
1357;2023-04-25 12:00:00;CHL;739;;0;1;1;;;;;;;
1358;2023-10-16 12:00:00;CHL;303;;0;1;1;;;;;;;
1359;2021-05-27 12:00:00;CHL;227;;0;1;1;;;;;;;
1360;2021-11-10 12:00:00;CHL;748;;0;1;1;;;;;;;
1361;2022-05-23 12:00:00;CHL;419;;0;1;1;;;;;;;
1362;2022-11-24 12:00:00;CHL;459;;0;1;1;;;;;;;
1363;2023-06-24 12:00:00;CHL;535;;0;1;1;;;;;;;
1364;2023-10-10 12:00:00;CHL;714;;0;1;1;;;;;;;
1365;2024-05-31 12:00:00;CHL;739;;0;1;1;;;;;;;
1366;2021-06-05 12:00:00;CHL;344;;0;1;1;;;;;;;
1367;2021-12-17 12:00:00;CHL;377;;0;1;1;;;;;;;
1368;2022-07-06 12:00:00;CHL;739;;0;1;1;;;;;;;
1369;2022-11-03 12:00:00;CHL;304;;0;1;1;;;;;;;
1370;2023-07-18 12:00:00;CHL;477;;0;1;1;;;;;;;
1371;2023-12-03 12:00:00;CHL;367;;0;1;1;;;;;;;
1372;2024-01-30 12:00:00;CHL;303;;0;1;1;;;;;;;
1373;2021-01-04 12:00:00;CHL;248;;0;1;1;;;;;;;
1374;2021-07-26 12:00:00;CHL;291;;0;1;1;;;;;;;
1375;2022-01-24 12:00:00;CHL;235;;0;1;1;;;;;;;
1376;2022-06-26 12:00:00;CHL;304;;0;1;1;;;;;;;
1377;2023-01-21 12:00:00;CHL;393;;0;1;1;;;;;;;
1378;2023-07-11 12:00:00;CHL;359;;0;1;1;;;;;;;
1379;2024-02-07 12:00:00;CHL;401;;0;1;1;;;;;;;
1380;2021-02-14 12:00:00;CHL;235;;0;1;1;;;;;;;
1381;2021-07-31 12:00:00;CHL;386;;0;1;1;;;;;;;
1382;2022-01-20 12:00:00;CHL;130;;0;1;1;;;;;;;
1383;2022-07-25 12:00:00;CHL;218;;0;1;1;;;;;;;
1384;2023-02-15 12:00:00;CHL;402;;0;1;1;;;;;;;
1385;2023-08-27 12:00:00;CHL;764;;0;1;1;;;;;;;
1386;2024-05-21 12:00:00;CHL;243;;0;1;1;;;;;;;
1387;2021-05-06 12:00:00;CHL;196;;0;1;1;;;;;;;
1388;2021-11-22 12:00:00;CHL;694;;0;1;1;;;;;;;
1389;2022-05-31 12:00:00;CHL;401;;0;1;1;;;;;;;
1390;2022-11-30 12:00:00;CHL;714;;0;1;1;;;;;;;
1391;2023-06-05 12:00:00;CHL;477;;0;1;1;;;;;;;
1392;2023-11-29 12:00:00;CHL;1571;;0;1;1;;;;;;;
1393;2024-03-24 12:00:00;CHL;684;;0;1;1;;;;;;;
1394;2021-04-13 12:00:00;CHL;747;;0;1;1;;;;;;;
1395;2021-09-07 12:00:00;CHL;235;;0;1;1;;;;;;;
1396;2022-09-05 12:00:00;CHL;304;;0;1;1;;;;;;;
1397;2023-02-19 12:00:00;CHL;433;;0;1;1;;;;;;;
1398;2023-10-06 12:00:00;CHL;739;;0;1;1;;;;;;;
1399;2024-04-25 12:00:00;CHL;932;;0;1;1;;;;;;;
1400;2021-04-11 12:00:00;CHL;196;;0;1;1;;;;;;;
1401;2021-10-28 12:00:00;CHL;748;;0;1;1;;;;;;;
1402;2022-03-29 12:00:00;CHL;401;;0;1;1;;;;;;;
1403;2022-09-22 12:00:00;CHL;401;;0;1;1;;;;;;;
1404;2023-05-31 12:00:00;CHL;477;;0;1;1;;;;;;;
1405;2023-10-26 12:00:00;CHL;359;;0;1;1;;;;;;;
1406;2024-05-15 12:00:00;CHL;359;;0;1;1;;;;;;;
1407;2021-05-22 12:00:00;CHL;402;;0;1;1;;;;;;;
1408;2021-11-06 12:00:00;CHL;476;;0;1;1;;;;;;;
1409;2022-05-22 12:00:00;CHL;700;;0;1;1;;;;;;;
1410;2022-10-16 12:00:00;CHL;377;;0;1;1;;;;;;;
1411;2023-05-23 12:00:00;CHL;378;;0;1;1;;;;;;;
1412;2023-11-12 12:00:00;CHL;303;;0;1;1;;;;;;;
1413;2024-04-02 12:00:00;CHL;1441;;0;1;1;;;;;;;
1414;2023-04-22 12:00:00;CHL;738;;0;0;0;;;;;;;
1415;2023-09-27 12:00:00;CHL;738;;0;1;1;;;;;;;
1416;2024-04-03 12:00:00;CHL;748;;0;1;1;;;;;;;
1417;2021-05-21 12:00:00;CHL;402;;0;1;1;;;;;;;
1418;2021-11-27 12:00:00;CHL;196;;0;1;1;;;;;;;
1419;2022-05-25 12:00:00;CHL;291;;0;0;0;;;;;;;
1420;2022-10-25 12:00:00;CHL;730;;0;1;1;;;;;;;
1421;2023-04-26 12:00:00;CHL;359;;0;1;1;;;;;;;
1422;2023-10-12 12:00:00;CHL;694;;0;1;1;;;;;;;
1423;2024-05-17 12:00:00;CHL;748;;0;1;1;;;;;;;
1424;2021-05-07 12:00:00;CHL;714;;0;1;1;;;;;;;
1425;2021-11-28 12:00:00;CHL;298;;0;1;1;;;;;;;
1426;2022-05-26 12:00:00;CHL;304;;0;1;1;;;;;;;
1427;2022-10-26 12:00:00;CHL;535;;0;1;1;;;;;;;
1428;2023-06-15 12:00:00;CHL;402;;0;1;1;;;;;;;
1429;2023-10-14 12:00:00;CHL;748;;0;1;1;;;;;;;
1430;2024-06-05 12:00:00;CHL;738;;0;1;1;;;;;;;
1431;2023-05-13 12:00:00;CHL;738;;0;0;0;;;;;;;
1432;2023-10-25 12:00:00;CHL;738;;0;1;1;;;;;;;
1433;2024-06-09 12:00:00;CHL;770;;0;1;1;;;;;;;
1434;2022-06-13 12:00:00;CHL;291;;0;1;1;;;;;;;
1435;2023-06-18 12:00:00;CHL;1571;;0;1;1;;;;;;;
1436;2023-12-13 12:00:00;CHL;840;;0;1;1;;;;;;;
1437;2024-04-29 12:00:00;CHL;738;;0;1;1;;;;;;;
1438;2023-11-27 12:00:00;CHL;1441;;0;1;1;;;;;;;
1439;2021-06-08 12:00:00;CHL;130;;0;1;1;;;;;;;
1440;2022-01-10 12:00:00;CHL;730;;0;1;1;;;;;;;
1441;2022-05-07 12:00:00;CHL;218;;0;1;1;;;;;;;
1442;2022-12-11 12:00:00;CHL;304;;0;1;1;;;;;;;
1443;2023-06-07 12:00:00;CHL;377;;0;1;1;;;;;;;
1444;2023-12-14 12:00:00;CHL;739;;0;1;1;;;;;;;
1445;2024-06-12 12:00:00;CHL;755;;0;1;1;;;;;;;
1446;2021-07-28 12:00:00;CHL;714;;0;1;1;;;;;;;
1447;2022-07-13 12:00:00;CHL;130;;0;1;1;;;;;;;
1448;2023-01-29 12:00:00;CHL;459;;0;1;1;;;;;;;
1449;2023-07-13 12:00:00;CHL;402;;0;1;1;;;;;;;
1450;2023-12-07 12:00:00;CHL;785;;0;1;1;;;;;;;
1451;2024-02-10 12:00:00;CHL;675;;0;1;1;;;;;;;
1452;2023-03-11 12:00:00;CHL;738;;0;1;1;;;;;;;
1453;2023-09-23 12:00:00;CHL;675;;0;1;1;;;;;;;
1454;2024-02-16 12:00:00;CHL;805;;0;0;0;;;;;;;
1455;2024-03-08 12:00:00;CHL;738;;0;1;1;;;;;;;
1456;2023-04-01 12:00:00;CHL;722;;0;0;0;;;;;;;
1457;2023-09-26 12:00:00;CHL;738;;0;1;1;;;;;;;
1458;2024-04-28 12:00:00;CHL;738;;0;1;1;;;;;;;
1459;2023-10-06 12:00:00;CHL;675;;0;1;1;;;;;;;
1460;2024-03-23 12:00:00;CHL;705;;0;1;1;;;;;;;
1461;2021-09-21 12:00:00;CHL;154;;0;1;1;;;;;;;
1462;2022-09-15 12:00:00;CHL;700;;0;1;1;;;;;;;
1463;2023-03-26 12:00:00;CHL;739;;0;1;1;;;;;;;
1464;2023-09-15 12:00:00;CHL;1571;;0;1;1;;;;;;;
1465;2024-05-23 12:00:00;CHL;764;;0;1;1;;;;;;;
1466;2022-05-23 12:00:00;CHL;739;;0;1;1;;;;;;;
1467;2023-10-15 12:00:00;CHL;433;;0;1;1;;;;;;;
1468;2024-05-24 12:00:00;CHL;401;;0;1;1;;;;;;;
1469;2021-06-28 12:00:00;CHL;402;;0;1;1;;;;;;;
1470;2022-05-15 12:00:00;CHL;748;;0;1;1;;;;;;;
1471;2023-12-16 12:00:00;CHL;805;;0;1;1;;;;;;;
1472;2023-12-17 12:00:00;CHL;459;;0;1;1;;;;;;;
1473;2023-12-19 12:00:00;CHL;1571;;0;1;1;;;;;;;
1474;2023-03-31 12:00:00;CHL;722;;0;0;0;;;;;;;
1475;2023-06-12 12:00:00;CHL;675;;0;1;1;;;;;;;
1476;2023-12-05 12:00:00;CHL;722;;0;1;1;;;;;;;
1477;2024-05-26 12:00:00;CHL;675;;0;0;0;;;;;;;
1478;2021-04-17 12:00:00;CHL;148;;0;1;1;;;;;;;
1479;2021-10-10 12:00:00;CHL;218;;0;1;1;;;;;;;
1480;2022-09-03 12:00:00;CHL;243;;0;1;1;;;;;;;
1481;2023-04-29 12:00:00;CHL;393;;0;1;1;;;;;;;
1482;2023-09-17 12:00:00;CHL;923;;0;1;1;;;;;;;
1483;2024-02-12 12:00:00;CHL;684;;0;0;0;;;;;;;
1484;2024-02-24 12:00:00;CHL;694;;0;1;1;;;;;;;
1485;2021-01-24 12:00:00;CHL;218;;0;1;1;;;;;;;
1486;2022-09-17 12:00:00;CHL;359;;0;1;1;;;;;;;
1487;2023-03-14 12:00:00;CHL;402;;0;1;1;;;;;;;
1488;2023-09-27 12:00:00;CHL;402;;0;1;1;;;;;;;
1489;2024-02-15 12:00:00;CHL;359;;0;0;0;;;;;;;
1490;2024-06-08 12:00:00;CHL;785;;0;1;1;;;;;;;
1491;2023-12-18 12:00:00;CHL;459;;0;0;0;;;;;;;
1492;2021-11-25 12:00:00;CHL;50;;0;1;1;;;;;;;
1493;2023-12-07 12:00:00;CHL;146;;0;1;1;;;;;;;
1494;2024-03-16 12:00:00;CHL;402;;0;1;1;;;;;;;
1495;2021-04-12 12:00:00;CHL;196;;0;1;1;;;;;;;
1496;2021-10-15 12:00:00;CHL;298;;0;1;1;;;;;;;
1497;2022-03-23 12:00:00;CHL;298;;0;1;1;;;;;;;
1498;2022-09-21 12:00:00;CHL;714;;0;1;1;;;;;;;
1499;2023-02-13 12:00:00;CHL;477;;0;1;1;;;;;;;
1500;2023-10-14 12:00:00;CHL;840;;0;1;1;;;;;;;
1501;2022-07-26 12:00:00;CHL;535;;0;1;1;;;;;;;
1502;2023-12-21 12:00:00;CHL;433;;0;1;1;;;;;;;
1503;2024-03-22 12:00:00;CHL;401;;0;1;1;;;;;;;
1504;2021-07-11 12:00:00;CHL;291;;0;1;1;;;;;;;
1505;2021-10-26 12:00:00;CHL;344;;0;1;1;;;;;;;
1506;2022-03-07 12:00:00;CHL;367;;0;1;1;;;;;;;
1507;2023-03-06 12:00:00;CHL;377;;0;1;1;;;;;;;
1508;2023-10-01 12:00:00;CHL;785;;0;1;1;;;;;;;
1509;2023-03-11 12:00:00;CHL;675;;0;0;0;;;;;;;
1510;2023-06-13 12:00:00;CHL;675;;0;1;1;;;;;;;
1511;2023-12-06 12:00:00;CHL;722;;0;1;1;;;;;;;
1512;2021-05-15 12:00:00;CHL;154;;0;1;1;;;;;;;
1513;2022-06-25 12:00:00;CHL;535;;0;1;1;;;;;;;
1514;2023-07-24 12:00:00;CHL;739;;0;1;1;;;;;;;
1515;2023-11-30 12:00:00;CHL;359;;0;1;1;;;;;;;
1516;2021-03-01 12:00:00;CHL;;;0;0;0;;;;;;;
1517;2021-10-07 12:00:00;CHL;2475;;0;1;1;;;;;;;
1518;2022-04-18 12:00:00;CHL;7056;;0;1;1;;;;;;;
1519;2022-09-23 12:00:00;CHL;24;;0;1;1;;;;;;;
1520;2021-11-28 12:00:00;CHL;7056;;0;1;1;;;;;;;
1521;2022-04-21 12:00:00;CHL;24;;0;1;1;;;;;;;
1522;2022-09-26 12:00:00;CHL;7056;;0;1;1;;;;;;;
1523;2023-04-12 12:00:00;CHL;24;;0;1;1;;;;;;;
1524;2024-03-25 12:00:00;CHL;367;;0;1;1;;;;;;;
1525;2021-01-27 12:00:00;CHL;476;;0;1;1;;;;;;;
1526;2022-09-12 12:00:00;CHL;367;;0;1;1;;;;;;;
1527;2024-04-16 12:00:00;CHL;359;;0;0;0;;;;;;;
1528;2024-06-11 12:00:00;CHL;918;;0;0;0;;;;;;;
1529;2021-06-10 12:00:00;CHL;57;;0;1;1;;;;;;;
1530;2024-06-09 12:00:00;CHL;1571;;0;0;0;;;;;;;
1531;2021-06-11 12:00:00;CHL;57;;0;1;1;;;;;;;
1532;2023-04-12 12:00:00;CHL;50;;0;1;1;;;;;;;
1533;2024-06-25 12:00:00;CHL;1571;;0;1;1;;;;;;;
1534;2022-06-30 12:00:00;CHL;378;;0;1;1;;;;;;;
1535;2023-07-28 12:00:00;CHL;378;;0;1;1;;;;;;;
1536;2023-12-27 12:00:00;CHL;763;;0;1;1;;;;;;;
1537;2024-04-11 12:00:00;CHL;730;;0;0;0;;;;;;;
1538;2024-05-08 12:00:00;CHL;785;;0;1;1;;;;;;;
1539;2021-10-30 12:00:00;CHL;196;;0;1;1;;;;;;;
1540;2023-05-09 12:00:00;CHL;359;;0;1;1;;;;;;;
1541;2024-01-21 12:00:00;CHL;433;;0;1;1;;;;;;;
